0,0,1.1546,2.306,0.717
1083,0.0613809,2.0221,0.5058,0.723
157,0.0532828,2.0427,0.5325,0.729
1717,0.0532828,2.0408,0.4564,0.716
1977,0.0532828,2.063,0.4267,0.72
322,0.0532828,2.0705,0.4191,0.731
66,0.0770552,2.1174,0.5513,0.727
1079,0.0770552,2.1172,0.5786,0.722
1496,0.0770552,2.162,0.5104,0.712
956,0.0822088,2.2071,0.4605,0.719
779,0.09258,2.1027,0.333,0.72
1297,0.0517815,2.1173,0.3334,0.731
2109,0.0517815,2.1382,0.3222,0.731
1152,0.0517815,2.0764,0.2888,0.714
1215,0.0736209,2.0085,0.263,0.726
2074,0.113834,0.8502,1.003,0.721
918,0.0760269,0.8899,1.0511,0.723
60,0.0760269,0.873,1.0755,0.723
1405,0.0760269,0.7894,1.012,0.73
638,0.0765086,0.8364,1.1425,0.718
666,0.106025,0.8171,1.2005,0.716
1721,0.115283,2.192,1.1974,0.731
2010,0.0535992,2.2146,1.2251,0.712
1011,0.0535992,2.15,1.1641,0.731
1731,0.0535992,2.2336,1.1975,0.72
13,0.0430299,2.2555,1.1888,0.727
195,0.0906944,2.121,1.0788,0.73
2238,0.10105,2.2336,1.0904,0.72
2092,0.10105,2.216,1.0827,0.722
1106,0.10105,2.3308,1.0707,0.714
1962,0.115702,2.3824,1.0882,0.714
235,0.116528,1.2136,1.6051,0.728
660,0.116944,1.5162,1.4429,0.725
2045,0.117118,3.2715,2.1614,0.727
1936,0.075626,3.2992,2.2248,0.728
2206,0.075626,3.2417,2.0919,0.728
1473,0.0687336,3.2516,2.1392,0.726
134,0.0687336,3.2653,2.06,0.716
306,0.0687336,3.2315,2.0244,0.72
146,0.0732093,3.3384,2.0599,0.72
2137,0.0856435,3.1493,2.0014,0.727
1848,0.0856435,3.1385,1.9705,0.715
1279,0.0856435,3.113,1.9362,0.712
77,0.0761166,3.0475,1.9604,0.716
1218,0.0795691,3.0002,1.9139,0.713
816,0.0663967,2.9715,1.9379,0.723
615,0.0663967,2.9757,1.9146,0.72
1968,0.0811065,3.1229,1.8557,0.712
1350,0.0703934,3.0529,1.8489,0.715
1495,0.0703934,3.1138,1.8443,0.714
2258,0.0610816,3.1135,1.8138,0.722
785,0.0896055,3.2031,1.9105,0.731
1438,0.0904541,3.2174,1.9164,0.724
1119,0.0904541,3.2813,1.8692,0.712
1539,0.0904541,3.3311,1.8838,0.731
2124,0.0861494,3.3661,1.9565,0.719
2173,0.0815739,3.4018,1.932,0.721
642,0.0815739,3.3804,1.9934,0.721
2125,0.107173,3.0013,1.7555,0.725
1761,0.11841,3.3047,2.3586,0.727
1177,0.0887225,3.3458,2.3764,0.714
1657,0.0492552,3.3713,2.3883,0.712
945,0.0492552,3.3903,2.3973,0.717
1944,0.0492552,3.4337,2.4069,0.718
1870,0.0601612,3.3882,2.3307,0.716
1161,0.0645454,3.4529,2.3817,0.719
1662,0.0645454,3.5044,2.3723,0.729
164,0.0744424,3.5315,2.4027,0.715
30,0.0744424,3.5373,2.3068,0.716
1049,0.0873252,3.4593,2.28,0.716
2087,0.0873252,3.4671,2.2251,0.717
1901,0.107722,3.4871,2.1386,0.731
1453,0.111197,3.5379,2.5136,0.72
1517,0.0754303,3.5055,2.5816,0.716
658,0.0754303,3.5911,2.5261,0.72
1230,0.0546487,3.6051,2.5455,0.713
1354,0.0546487,3.6371,2.5403,0.716
1264,0.102096,3.4338,2.5546,0.714
2059,0.112044,3.3865,2.6076,0.722
1585,0.116272,3.6135,2.219,0.714
1693,0.116272,3.6598,2.1448,0.715
978,0.0711854,3.6201,2.1904,0.712
2236,0.0711854,3.7151,2.1477,0.717
1259,0.0711854,3.6274,2.0817,0.721
1461,0.0813905,3.692,2.0322,0.722
951,0.0813905,3.5822,2.0159,0.712
845,0.06442,3.5859,1.9943,0.727
1531,0.0611202,3.548,2.0257,0.724
32,0.049309,3.5254,1.9872,0.722
590,0.0611202,3.5343,1.9532,0.716
849,0.093571,3.7613,2.0376,0.721
221,0.0765303,3.7575,1.9614,0.715
416,0.0619691,3.7947,1.9924,0.73
2120,0.0619691,3.7316,1.9478,0.73
413,0.0619691,3.7915,1.911,0.727
1002,0.0700615,3.7657,1.892,0.72
1132,0.0791743,3.8716,1.9738,0.727
585,0.08318,3.8764,1.9773,0.726
789,0.0877291,3.8862,1.8873,0.728
1113,0.0821163,3.9653,1.9058,0.716
2049,0.0677052,3.948,1.8737,0.716
2368,0.0446052,3.9308,1.8542,0.715
1708,0.0446052,3.9559,1.8298,0.716
480,0.058523,4.0074,1.8035,0.725
1900,0.0677052,4.0298,1.8884,0.727
1183,0.0838351,4.0776,1.8711,0.716
1458,0.087828,4.0723,1.7576,0.721
2361,0.0692231,4.0868,1.7641,0.716
1655,0.0532092,4.1307,1.7941,0.714
1038,0.0476535,4.1239,1.7472,0.719
1508,0.0476535,4.1073,1.8321,0.716
855,0.0476535,4.1695,1.7862,0.718
1857,0.0600113,4.2043,1.7908,0.73
1839,0.0830399,4.1458,1.6672,0.723
787,0.0830399,4.0712,1.6664,0.715
602,0.0830399,4.1952,1.6126,0.723
2287,0.0861648,4.0131,1.695,0.72
919,0.0861648,3.9791,1.7141,0.724
641,0.0881419,3.9237,2.051,0.716
1124,0.0881419,3.9507,2.0555,0.714
307,0.0881419,3.9312,2.1137,0.722
1608,0.0890681,3.845,2.135,0.729
1322,0.0890681,3.8338,2.128,0.715
44,0.0890681,3.8906,2.208,0.728
1800,0.0891334,4.0753,1.9641,0.715
1561,0.0930339,4.064,2.0306,0.718
1637,0.0937777,3.8975,1.7284,0.712
1249,0.0976322,4.1897,1.58,0.722
1540,0.0964847,4.283,1.5604,0.714
561,0.0964847,4.2195,1.4885,0.729
1532,0.097092,4.2983,1.4341,0.731
286,0.0957745,4.2845,1.3825,0.717
928,0.0957745,4.3316,1.3792,0.73
549,0.0989708,3.9011,2.2586,0.72
1970,0.103192,4.3849,1.5764,0.717
1299,0.103899,3.6747,1.8419,0.718
724,0.103899,3.6389,1.815,0.73
1509,0.103899,3.6506,1.8054,0.724
1269,0.105094,3.8585,1.7464,0.723
1633,0.105094,3.8009,1.7688,0.721
2189,0.105094,3.7615,1.7043,0.727
2178,0.0970649,3.7152,1.6877,0.714
921,0.0864006,3.7508,1.609,0.712
1735,0.0864006,3.6601,1.6758,0.727
331,0.0807589,3.622,1.6202,0.714
2115,0.0807589,3.5843,1.7014,0.716
646,0.0807589,3.541,1.7098,0.73
2248,0.0675051,3.5425,1.7138,0.723
63,0.0675051,3.493,1.6634,0.72
1699,0.0675051,3.466,1.6887,0.712
923,0.0461158,3.4462,1.6474,0.712
2341,0.0461158,3.4515,1.7308,0.724
876,0.0864006,3.7805,1.6081,0.724
2176,0.0864006,3.7256,1.5616,0.722
412,0.0624977,3.6784,1.5401,0.714
1344,0.0624977,3.6942,1.5076,0.724
1631,0.0671832,3.7134,1.444,0.714
1140,0.0496439,3.7308,1.4277,0.716
1146,0.0455851,3.763,1.446,0.714
309,0.0455851,3.6968,1.3976,0.72
171,0.0496404,3.7689,1.4701,0.723
598,0.0496439,3.6698,1.3875,0.719
2354,0.0541026,3.8121,1.4233,0.715
1005,0.064191,3.7875,1.3718,0.722
182,0.0679171,3.8303,1.4977,0.714
1384,0.072231,3.6859,1.3172,0.723
1197,0.072231,3.7461,1.3218,0.723
894,0.072231,3.6862,1.2683,0.73
796,0.0724621,3.8837,1.4344,0.716
2320,0.0766002,3.841,1.531,0.729
927,0.0814499,3.8226,1.294,0.72
1875,0.0814499,3.8302,1.2765,0.716
1587,0.0670999,3.8822,1.2987,0.718
1991,0.0670999,3.839,1.2101,0.72
553,0.0828398,3.9085,1.4678,0.716
1273,0.0854878,3.7575,1.2012,0.72
2292,0.088404,3.984,1.5129,0.725
2155,0.088404,3.9958,1.5761,0.715
2302,0.088404,4.0406,1.4475,0.717
1794,0.0607684,3.9901,1.4159,0.729
2346,0.0607684,4.0682,1.4409,0.714
178,0.0607684,4.0721,1.4442,0.725
1435,0.0823426,4.0449,1.363,0.727
314,0.0761935,4.0388,1.3009,0.719
1715,0.0629097,4.049,1.3401,0.725
1095,0.0621548,4.056,1.279,0.716
1602,0.0621548,4.1036,1.2688,0.719
1401,0.0886083,4.167,1.2071,0.714
421,0.0895473,3.5474,1.5883,0.724
2288,0.0927944,3.8789,1.5755,0.728
194,0.0979449,3.5881,1.3128,0.726
846,0.105559,3.5539,1.3667,0.728
2143,0.105559,3.4872,1.2818,0.725
1287,0.084692,3.4064,1.2565,0.727
1722,0.0378134,3.4365,1.2793,0.729
2001,0.0378134,3.4006,1.2528,0.72
1659,0.0378134,3.3924,1.27,0.72
2324,0.0533539,3.4722,1.2397,0.727
2358,0.102356,3.4473,1.1405,0.723
857,0.106167,3.4287,1.1436,0.715
277,0.108142,4.4179,1.3141,0.727
1450,0.108203,4.1806,1.9869,0.725
808,0.104254,4.1334,2.0556,0.723
1217,0.0833759,4.148,2.1028,0.715
1625,0.0919973,4.186,2.1342,0.726
1736,0.0863841,4.1195,2.1893,0.728
1770,0.0863841,4.1878,2.2169,0.714
1081,0.0892223,4.2744,2.1979,0.724
2340,0.104254,4.2528,1.9118,0.729
344,0.104254,4.2709,1.9824,0.727
719,0.0904338,4.3233,1.9218,0.722
2207,0.108719,3.5346,1.8423,0.716
1751,0.10883,4.2468,1.2809,0.727
1928,0.109469,4.2081,1.1629,0.712
2114,0.111207,4.5051,1.2452,0.731
955,0.0858094,4.4229,1.2209,0.727
1114,0.0858094,4.4468,1.1925,0.72
1224,0.0627207,4.439,1.1353,0.728
907,0.0503495,4.4801,1.1395,0.724
1290,0.0503495,4.4336,1.1317,0.729
2332,0.0474142,4.3915,1.1262,0.714
1804,0.0650713,4.4953,1.0763,0.727
245,0.0657599,4.3266,1.1156,0.714
494,0.0694424,4.5304,1.0498,0.727
1339,0.0548108,4.5517,1.0358,0.726
1407,0.0548108,4.4986,1.0068,0.715
1704,0.0614949,4.5079,0.9619,0.712
691,0.0459512,4.5307,0.9512,0.712
2021,0.0459512,4.5066,0.9251,0.715
747,0.0607724,4.4515,0.9496,0.731
821,0.0623879,4.4143,0.9977,0.721
1526,0.063451,4.6052,1.0017,0.725
687,0.0697636,4.3929,0.9126,0.723
199,0.0698748,4.4024,0.9009,0.721
503,0.0698748,4.4279,0.851,0.728
104,0.0770716,4.5626,0.8731,0.725
2,0.0770716,4.6166,0.8895,0.73
1808,0.0770716,4.5771,0.8287,0.712
469,0.0776342,4.5117,0.7873,0.718
192,0.0811738,4.6495,1.0195,0.718
2201,0.0811738,4.6356,1.0768,0.73
2243,0.0811738,4.5847,1.1294,0.717
1131,0.0858094,4.59,1.2421,0.727
764,0.0850511,4.6411,1.1824,0.729
1838,0.0786084,4.6724,1.1738,0.715
721,0.0850511,4.6389,1.2953,0.727
1413,0.0865467,4.259,1.0915,0.714
1865,0.0717677,4.2548,1.0436,0.716
838,0.0588234,4.2392,1.0496,0.716
619,0.0588234,4.3121,1.0303,0.716
657,0.0631883,4.2938,0.9962,0.731
330,0.0957079,4.1441,1.0456,0.726
1604,0.0958844,4.7325,1.2096,0.719
1272,0.0958844,4.773,1.1667,0.726
2268,0.0959501,4.8381,1.1907,0.712
934,0.0707816,4.8989,1.1761,0.728
943,0.067632,4.9,1.2187,0.727
1099,0.067632,4.9638,1.1658,0.712
1156,0.0695746,4.9491,1.2553,0.72
899,0.0959501,4.7651,1.0716,0.716
968,0.111168,4.0788,0.9615,0.72
1615,0.104979,3.9897,0.9122,0.724
415,0.0519236,3.9904,0.9246,0.72
291,0.0519236,3.9956,0.8607,0.727
2086,0.0519236,3.9532,0.8989,0.714
125,0.0646623,3.8896,0.9104,0.716
1078,0.0650331,3.9773,0.9883,0.72
1599,0.0757011,3.999,0.7854,0.72
1601,0.0772074,3.9265,0.9753,0.728
68,0.0864648,4.0152,0.7706,0.725
1710,0.0736003,4.027,0.6982,0.731
2146,0.0736003,4.0841,0.7504,0.728
1305,0.0754458,3.9889,0.7,0.729
2211,0.0754458,3.9516,0.6674,0.714
385,0.0804536,4.1416,0.8061,0.72
1578,0.0648371,4.1685,0.7554,0.723
1756,0.0574725,4.1783,0.7808,0.718
1931,0.0533854,4.1833,0.7278,0.722
417,0.0533854,4.2308,0.7352,0.716
1335,0.06339,4.1943,0.6655,0.718
1138,0.06339,4.239,0.6422,0.721
1456,0.06339,4.141,0.6763,0.727
648,0.0648371,4.1425,0.8709,0.718
1160,0.0796327,4.2305,0.8401,0.728
472,0.0893954,3.9689,1.0773,0.72
1232,0.0920849,3.8611,0.6668,0.731
1337,0.0920849,3.8171,0.7218,0.72
714,0.0899167,3.8449,0.7559,0.727
108,0.0899167,3.8461,0.8067,0.714
2365,0.0937693,4.2054,0.9288,0.729
1609,0.100628,4.3167,0.7888,0.72
2295,0.100628,4.3485,0.6963,0.717
1278,0.0978594,4.3505,0.7615,0.723
1017,0.0978594,4.3844,0.6196,0.731
115,0.0998821,4.3025,0.5637,0.719
41,0.0998821,4.4593,0.6367,0.727
1221,0.0769314,4.4828,0.6774,0.716
1642,0.0769314,4.5047,0.5769,0.717
496,0.102863,4.5921,0.5612,0.723
458,0.0890014,4.5883,0.4802,0.712
883,0.0812489,4.6637,0.452,0.723
1387,0.0548839,4.622,0.4293,0.731
1294,0.0548839,4.6313,0.4307,0.727
2041,0.0548839,4.6927,0.4985,0.72
1041,0.0890014,4.6279,0.6217,0.718
1656,0.0917376,4.7545,0.4902,0.727
1737,0.0731563,4.7663,0.4373,0.712
1234,0.0731563,4.8022,0.5436,0.712
1538,0.108751,3.9642,0.5594,0.712
2082,0.0714863,3.9895,0.5635,0.712
215,0.0714863,4.0093,0.5463,0.73
832,0.0530236,4.0514,0.516,0.719
833,0.0369206,4.0483,0.504,0.731
2080,0.0362897,4.082,0.5165,0.726
617,0.0362897,4.0338,0.4742,0.718
995,0.0362897,4.0872,0.5217,0.712
2301,0.0714863,3.9507,0.4892,0.712
1758,0.098713,3.9564,0.3918,0.727
1076,0.106084,3.8471,0.512,0.713
744,0.106909,3.9439,0.2857,0.731
1820,0.106909,3.8815,0.3657,0.716
434,0.106909,4,0.2537,0.716
1976,0.110751,3.9362,1.1153,0.715
81,0.112198,4.8808,0.5141,0.729
1919,0.113071,5.0597,1.1062,0.718
1469,0.10786,5.0799,1.1664,0.715
1859,0.0810452,5.1319,1.1242,0.717
1009,0.0810452,5.1522,1.2028,0.719
383,0.0858473,5.0917,1.2635,0.724
1959,0.0982276,5.0485,1.3456,0.725
388,0.10786,4.9838,1.0298,0.712
287,0.10786,4.9873,1.001,0.718
1178,0.087772,4.994,0.9881,0.721
884,0.081144,4.9411,0.9267,0.725
356,0.0623625,4.9574,0.9162,0.712
1840,0.0524519,4.9527,0.8713,0.729
435,0.0524519,4.9946,0.8806,0.722
1271,0.0524519,5.0249,0.9032,0.721
580,0.0623625,4.8801,0.9369,0.717
1052,0.108188,4.7722,0.9442,0.72
898,0.113931,4.3839,2.1665,0.722
1163,0.0700687,4.4008,2.0985,0.722
860,0.0700687,4.4212,2.2165,0.729
754,0.0627715,4.4355,2.2379,0.719
45,0.0627715,4.4718,2.1869,0.722
101,0.0626712,4.4988,2.2389,0.727
1090,0.0700687,4.4015,2.1228,0.727
40,0.0473756,4.3966,2.0771,0.72
1691,0.0739682,4.5697,2.2182,0.723
565,0.0889842,4.4412,2.0001,0.72
1503,0.0810035,4.4925,2.0593,0.719
694,0.0666698,4.4931,2.0514,0.724
1135,0.0589949,4.5219,2,0.727
612,0.0589949,4.5219,2.0761,0.723
265,0.0590106,4.5809,2.0766,0.722
1144,0.0666698,4.5291,1.9539,0.722
1415,0.0810781,4.5997,2.0533,0.724
471,0.0853475,4.6489,2.1277,0.715
1212,0.0857879,4.4951,1.9114,0.72
770,0.0857879,4.6067,1.918,0.715
2138,0.0843013,4.6742,1.9668,0.728
1096,0.0499989,4.6359,1.9348,0.731
592,0.0499989,4.6609,1.9547,0.721
903,0.0499989,4.6754,2.0095,0.725
128,0.0896047,4.6946,1.8671,0.731
1669,0.0833003,4.753,1.9228,0.723
2177,0.0833003,4.6254,1.8248,0.712
881,0.0833003,4.7191,1.8399,0.72
2127,0.0887168,4.5855,1.8245,0.714
1557,0.0887168,4.5502,1.7779,0.716
2006,0.0887168,4.5157,1.767,0.725
478,0.0896136,4.8098,1.922,0.725
2304,0.0869095,4.8766,1.931,0.731
186,0.0752217,4.8673,1.8569,0.722
1348,0.0752217,4.8842,1.9751,0.714
166,0.0785026,4.8792,1.8527,0.726
132,0.0896495,4.6676,2.1306,0.721
507,0.092065,4.8758,2.0472,0.718
704,0.0726977,4.8521,2.0966,0.729
1684,0.0726977,4.8233,2.0937,0.722
1493,0.0566705,4.7803,2.1256,0.727
1465,0.0537736,4.7719,2.1168,0.716
917,0.0537736,4.7565,2.0897,0.713
1365,0.0514126,4.7763,2.0458,0.731
1905,0.0943815,4.8873,1.7592,0.716
2190,0.069966,4.8569,1.7584,0.72
288,0.069966,4.89,1.7278,0.715
584,0.046114,4.9265,1.7023,0.727
807,0.069966,4.9787,1.7248,0.718
473,0.0761829,4.9683,1.6404,0.712
1922,0.0847657,5.0351,1.589,0.721
1844,0.0682102,4.9875,1.6126,0.72
831,0.0682102,5.0598,1.5563,0.728
444,0.0682102,5.0907,1.5495,0.722
1462,0.0682102,5.1227,1.605,0.727
2071,0.0642593,5.1291,1.6093,0.726
2253,0.0642593,5.112,1.6286,0.712
62,0.0523015,5.0907,1.6762,0.716
1330,0.0852497,5.015,1.7787,0.716
610,0.0958907,4.8604,2.192,0.724
1986,0.0896866,4.8652,2.2812,0.716
1151,0.0785506,4.8409,2.2511,0.72
1623,0.0521388,4.8722,2.2322,0.722
1912,0.0521388,4.7903,2.2608,0.728
2064,0.101073,4.7603,1.7295,0.713
2223,0.0651199,4.7632,1.6741,0.712
2197,0.0651199,4.6968,1.7151,0.714
1410,0.0651199,4.7162,1.6922,0.713
325,0.0598589,4.6921,1.6395,0.728
2347,0.0770289,4.6296,1.6438,0.717
1835,0.0636061,4.6117,1.6257,0.72
1020,0.0636061,4.6068,1.6536,0.715
193,0.105608,4.6712,1.5368,0.715
1992,0.105608,4.7583,1.5328,0.716
792,0.0749005,4.718,1.4743,0.729
1896,0.0722172,4.7376,1.4331,0.724
566,0.0569843,4.7318,1.4321,0.728
2163,0.0551802,4.7296,1.377,0.73
726,0.0749005,4.8186,1.5625,0.715
975,0.0672252,4.8322,1.5206,0.716
810,0.0672252,4.8583,1.5176,0.73
1072,0.0901242,4.8527,1.4277,0.727
1467,0.106655,4.982,2.0512,0.727
984,0.106839,5.0594,1.7947,0.722
1366,0.113833,4.7253,2.3536,0.717
231,0.114119,4.3155,1.77,0.715
2154,0.114124,3.5758,1.192,0.723
853,0.114685,3.7403,0.4957,0.731
2205,0.114685,3.76,0.4374,0.712
1389,0.114685,3.6978,0.37,0.723
542,0.116691,3.7141,2.6277,0.723
491,0.0493338,3.7461,2.5918,0.712
2046,0.0493338,3.7138,2.6723,0.717
2275,0.0493338,3.7014,2.6738,0.724
1346,0.0720589,3.7859,2.6216,0.723
238,0.0977486,3.7861,2.5027,0.716
1952,0.0903545,3.8412,2.4664,0.718
1556,0.0660131,3.8727,2.4771,0.719
270,0.0660131,3.7899,2.4596,0.721
1732,0.10451,3.9418,2.3987,0.718
1924,0.106184,3.9637,2.5307,0.73
1226,0.11236,4.0663,2.486,0.72
2339,0.11236,4.0635,2.5276,0.716
481,0.100825,4.096,2.5862,0.712
1452,0.109042,4.205,2.5885,0.714
2095,0.109042,4.217,2.6249,0.714
1121,0.109042,4.2906,2.5947,0.723
966,0.0904628,4.3756,2.564,0.719
1961,0.0904628,4.3939,2.4876,0.712
2344,0.0647321,4.3592,2.4979,0.719
355,0.0502506,4.3567,2.4603,0.73
2267,0.0495291,4.3409,2.4511,0.719
960,0.0687387,4.3955,2.4037,0.726
109,0.0726426,4.4457,2.4337,0.716
2011,0.0598654,4.4874,2.4757,0.725
14,0.0505637,4.4978,2.4626,0.718
556,0.0371358,4.5296,2.4485,0.731
790,0.0371358,4.5162,2.483,0.729
2274,0.0634994,4.5358,2.5431,0.723
1544,0.0817843,4.318,2.3729,0.712
851,0.0817843,4.3226,2.3353,0.728
1382,0.0817843,4.2825,2.3612,0.721
113,0.0787771,4.2039,2.3595,0.716
1010,0.0921338,4.6198,2.4304,0.726
248,0.0921338,4.6263,2.4417,0.722
811,0.0793859,4.6861,2.4842,0.727
1244,0.0630172,4.6839,2.4961,0.717
1420,0.0630172,4.7153,2.5275,0.721
2237,0.0517175,4.7472,2.4878,0.712
1521,0.0517175,4.7174,2.5592,0.717
864,0.0630172,4.7846,2.4727,0.727
1373,0.0658264,4.7804,2.4311,0.716
861,0.0755387,4.7927,2.5644,0.714
1434,0.0767896,4.7338,2.6329,0.731
495,0.0767896,4.7706,2.6418,0.715
1085,0.0767896,4.7438,2.6489,0.731
203,0.0804995,4.8537,2.6133,0.724
788,0.102981,4.4405,2.6439,0.722
608,0.116357,4.7258,2.7637,0.725
1614,0.116787,3.7577,2.3475,0.715
2102,0.086044,3.7733,2.2636,0.726
1023,0.086044,3.7639,2.2823,0.715
2208,0.0654942,3.7502,2.3198,0.712
1034,0.116823,5.1431,1.8761,0.718
43,0.116823,5.132,1.9407,0.728
1581,0.0946905,5.1389,1.9425,0.716
2367,0.0946905,5.0388,1.9358,0.712
651,0.117048,4.3206,1.8048,0.72
1381,0.118244,4.5202,1.3734,0.727
1448,0.118408,5.0398,0.7712,0.719
665,0.108285,5.0114,0.6828,0.713
1075,0.108285,5.0341,0.7372,0.713
1946,0.108285,5.1455,0.7947,0.72
2090,0.118941,3.3323,1.7628,0.727
1766,0.119104,3.3928,1.542,0.727
2145,0.0592026,3.3691,1.4885,0.718
1527,0.0592026,3.4331,1.5153,0.726
1675,0.0592026,3.3652,1.4943,0.714
2196,0.0566221,3.3455,1.5013,0.72
1265,0.0804872,3.3157,1.4267,0.725
997,0.117747,3.3274,1.6395,0.718
311,0.119411,4.2669,0.45,0.727
1752,0.119679,4.8936,0.7039,0.712
1253,0.119679,4.8756,0.7198,0.722
216,0.119679,4.8596,0.7495,0.724
1842,0.120194,2.3065,1.3002,0.731
2060,0.120425,4.4903,1.5194,0.729
1661,0.0523579,4.4671,1.5591,0.716
916,0.0523579,4.4842,1.4964,0.722
463,0.0523579,4.5313,1.49,0.715
93,0.120942,4.9797,0.4909,0.716
345,0.102413,4.959,0.4225,0.718
102,0.102413,4.9942,0.4121,0.716
1311,0.121099,4.1512,0.4171,0.713
407,0.114012,4.2357,0.418,0.725
2113,0.0853529,4.1939,0.3532,0.731
1137,0.114012,4.0797,0.3283,0.714
141,0.121259,4.0245,2.328,0.713
621,0.121462,3.5896,1.0982,0.719
2282,0.106894,3.6425,1.0054,0.723
1754,0.106894,3.5721,1.0512,0.731
1793,0.106894,3.6854,1.0233,0.722
1606,0.118925,3.8043,1.0211,0.721
240,0.121709,0.373,1.1905,0.727
69,0.122413,2.1673,2.4747,0.72
733,0.122413,2.1831,2.585,0.712
447,0.122584,2.384,1.3539,0.726
2108,0.122788,3.3079,1.1654,0.718
2012,0.122788,3.2018,1.1932,0.73
1193,0.10208,3.2266,1.1966,0.714
1605,0.0932374,3.1824,1.2782,0.723
1086,0.0932374,3.1852,1.2923,0.712
950,0.123,5.0777,1.3855,0.717
1984,0.123082,4.5505,2.6651,0.716
871,0.0679726,4.5616,2.6662,0.73
1014,0.0664292,4.5642,2.698,0.719
73,0.0357644,4.5588,2.7322,0.723
107,0.119414,4.4554,2.7919,0.721
1489,0.123536,5.1633,0.7714,0.716
1050,0.123922,1.7993,2.193,0.716
1994,0.123922,1.8121,2.147,0.73
2326,0.123922,1.6846,2.2166,0.727
354,0.124599,4.9862,2.1067,0.712
506,0.0839534,5.0029,2.1872,0.729
1847,0.0839534,5.02,2.1757,0.723
1846,0.125131,1.9515,1.8815,0.731
551,0.125463,2.4538,2.8699,0.72
941,0.12606,3.5687,2.6906,0.72
1640,0.127088,3.6136,0.4878,0.725
2199,0.127088,3.6004,0.391,0.726
2303,0.0984513,3.5249,0.4539,0.72
1763,0.0984513,3.5434,0.3624,0.713
366,0.110774,3.4309,0.3956,0.726
2247,0.074613,3.4337,0.3862,0.718
1065,0.074613,3.4014,0.4634,0.716
47,0.074613,3.4037,0.3561,0.716
260,0.0489907,3.3558,0.3577,0.719
440,0.0522085,3.329,0.3405,0.718
1892,0.0522085,3.3346,0.4054,0.718
582,0.0936292,3.4235,0.5533,0.73
1320,0.0586289,3.3658,0.5635,0.728
372,0.0586289,3.4134,0.5744,0.715
1491,0.0505329,3.4181,0.5788,0.725
1129,0.107812,3.3788,0.2449,0.716
2317,0.112465,3.4105,0.2443,0.728
1037,0.112465,3.2664,0.2412,0.717
1345,0.107744,3.2268,0.2837,0.729
722,0.0593163,3.196,0.292,0.729
1762,0.0509939,3.1935,0.3207,0.719
669,0.0507729,3.1461,0.3213,0.723
12,0.0509939,3.1599,0.2574,0.719
239,0.0509939,3.133,0.2816,0.716
1876,0.0423875,3.1414,0.2453,0.724
791,0.104972,3.1678,0.424,0.724
206,0.112648,3.4875,0.1825,0.728
1927,0.0987331,3.5518,0.2164,0.715
1393,0.0738424,3.5816,0.1641,0.724
1772,0.0738424,3.5863,0.1901,0.714
873,0.0888541,3.6706,0.1635,0.723
1592,0.0890076,3.6587,0.2426,0.722
922,0.126901,3.1198,0.5412,0.716
866,0.0492737,3.1333,0.586,0.731
461,0.0491355,3.1099,0.5554,0.731
1488,0.0427175,3.1356,0.5877,0.72
1355,0.0591067,3.1915,0.6068,0.722
877,0.0680763,3.044,0.572,0.727
350,0.0680763,3.0546,0.5078,0.731
294,0.0680763,3.0501,0.509,0.716
253,0.0916979,2.9777,0.6342,0.715
1136,0.0985987,2.9026,0.6869,0.731
1321,0.0884391,2.9639,0.7317,0.72
1569,0.077507,2.8877,0.72,0.712
659,0.077507,2.9245,0.7736,0.712
